# n1 n2 x y probability Jx Jy Jmag
-2.000000000000000000e+01 3.100000000000000000e+01 -4.500000000000000000e+00 2.684678751731759760e+01 2.508358311989154763e-07 -1.185376784686518375e-07 7.024518999480187034e-08 1.377881269708798015e-07
-2.000000000000000000e+01 3.200000000000000000e+01 -4.000000000000000000e+00 2.771281292110203509e+01 1.422387491033066761e-07 -6.781043281729158408e-08 4.200114009985145162e-08 7.976434396743801788e-08
-2.000000000000000000e+01 3.300000000000000000e+01 -3.500000000000000000e+00 2.857883832488647258e+01 7.903800562249224312e-08 -3.799412706261990178e-08 2.446022194251642331e-08 4.518690240244032994e-08
-2.000000000000000000e+01 3.400000000000000000e+01 -3.000000000000000000e+00 2.944486372867091362e+01 4.308513389501144546e-08 -2.087587486196820010e-08 1.390592576720292076e-08 2.508339934489569782e-08
-2.000000000000000000e+01 3.500000000000000000e+01 -2.500000000000000000e+00 3.031088913245535110e+01 2.306183708518588112e-08 -1.125951098211904436e-08 7.731476813063302428e-09 1.365841576711570356e-08
-2.000000000000000000e+01 3.600000000000000000e+01 -2.000000000000000000e+00 3.117691453623978859e+01 1.213025450982212804e-08 -5.966300579212044771e-09 4.209962212123635189e-09 7.302090415012328556e-09
-2.000000000000000000e+01 3.700000000000000000e+01 -1.500000000000000000e+00 3.204293994002422608e+01 6.273863914837130466e-09 -3.108164488791428836e-09 2.247812398495203634e-09 3.835798100553892281e-09
-2.000000000000000000e+01 3.800000000000000000e+01 -1.000000000000000000e+00 3.290896534380866711e+01 3.192444859708372024e-09 -1.592820859052713581e-09 1.177956181133841153e-09 1.981075226664764340e-09
-2.000000000000000000e+01 3.900000000000000000e+01 -5.000000000000000000e-01 3.377499074759310815e+01 1.598933659294790630e-09 -8.033428172447290930e-10 6.063634504178940510e-10 1.006497052167263951e-09
-2.000000000000000000e+01 4.000000000000000000e+01 0.000000000000000000e+00 3.464101615137754209e+01 7.885318654827086916e-10 -3.989104652338240800e-10 3.068028500397906900e-10 5.032470050239785090e-10
-2.000000000000000000e+01 4.100000000000000000e+01 5.000000000000000000e-01 3.550704155516198313e+01 3.830231395530811029e-10 -1.950867836767958226e-10 1.526674076572725032e-10 2.477220025071425764e-10
-2.000000000000000000e+01 4.200000000000000000e+01 1.000000000000000000e+00 3.637306695894642417e+01 1.832985675047501945e-10 -9.398705754377759138e-11 7.474641399354221213e-11 1.200857751385706852e-10
-2.000000000000000000e+01 4.300000000000000000e+01 1.500000000000000000e+00 3.723909236273085810e+01 8.643951786623090444e-11 -4.461517250852533562e-11 3.602076882527881392e-11 5.734116675417106698e-11
-2.000000000000000000e+01 4.400000000000000000e+01 2.000000000000000000e+00 3.810511776651529914e+01 4.017522651239357386e-11 -2.087076468963849018e-11 1.709094607462605312e-11 2.697571605084907569e-11
-2.000000000000000000e+01 4.500000000000000000e+01 2.500000000000000000e+00 3.897114317029974018e+01 1.840585314457065442e-11 -9.622462203205091657e-12 7.986137570240698762e-12 1.250480596182606146e-11
-1.900000000000000000e+01 -4.500000000000000000e+01 -4.150000000000000000e+01 -3.897114317029974018e+01 8.285180687442880953e-12 -4.335609313977041195e-12 3.672433410614410981e-12 5.681925314437128882e-12
-1.900000000000000000e+01 -4.400000000000000000e+01 -4.100000000000000000e+01 -3.810511776651529914e+01 3.687412065103656714e-12 -1.941848666559007462e-12 1.663875581168746719e-12 2.557197331733831918e-12
-1.900000000000000000e+01 -4.300000000000000000e+01 -4.050000000000000000e+01 -3.723909236273085810e+01 1.618291090987334277e-12 -8.574437487661599232e-13 7.428950492205489459e-13 1.134505547123753500e-12
-1.900000000000000000e+01 -4.200000000000000000e+01 -4.000000000000000000e+01 -3.637306695894642417e+01 7.003625167601538231e-13 -3.732739269473853403e-13 3.268947396193366857e-13 4.961789952522334379e-13
-1.900000000000000000e+01 -4.100000000000000000e+01 -3.950000000000000000e+01 -3.550704155516198313e+01 2.989057289153950500e-13 -1.602087770967637918e-13 1.417709488222538207e-13 2.139295542668255447e-13
-1.900000000000000000e+01 -4.000000000000000000e+01 -3.900000000000000000e+01 -3.464101615137754209e+01 1.248091901827774887e-13 -6.879318933728716381e-14 6.059991131287501975e-14 9.167798072778521568e-14
-1.900000000000000000e+01 -3.900000000000000000e+01 -3.850000000000000000e+01 -3.377499074759310815e+01 5.184224758546152296e-14 -2.867410173061315076e-14 2.552575013693472107e-14 3.838968650706560374e-14
-1.900000000000000000e+01 -3.800000000000000000e+01 -3.800000000000000000e+01 -3.290896534380866711e+01 2.084922782821558654e-14 -1.199586855368939209e-14 1.093511916937260811e-14 1.623199598342034727e-14
-1.900000000000000000e+01 -3.700000000000000000e+01 -3.750000000000000000e+01 -3.204293994002422608e+01 7.439150418090457380e-15 -4.767928872809559233e-15 4.626691434699163936e-15 6.643750399291777105e-15
-1.900000000000000000e+01 -3.600000000000000000e+01 -3.700000000000000000e+01 -3.117691453623978859e+01 2.153877717980474097e-15 -1.076938858990237049e-15 1.865312820416345223e-15 2.153877717980474097e-15
-1.900000000000000000e+01 -3.500000000000000000e+01 -3.650000000000000000e+01 -3.031088913245535110e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.900000000000000000e+01 -3.400000000000000000e+01 -3.600000000000000000e+01 -2.944486372867091362e+01 1.086637725304234718e-15 -5.433188626521173588e-16 -9.410558748240036576e-16 1.086637725304234520e-15
-1.900000000000000000e+01 -3.300000000000000000e+01 -3.550000000000000000e+01 -2.857883832488647258e+01 3.681535581506767194e-15 -8.085653910919890739e-16 -3.188303338521176054e-15 3.289233371181956397e-15
-1.900000000000000000e+01 -3.200000000000000000e+01 -3.500000000000000000e+01 -2.771281292110203509e+01 9.104290334641950444e-15 -1.956979034810239388e-15 -7.884546713229057457e-15 8.123782605152476525e-15
-1.900000000000000000e+01 -3.100000000000000000e+01 -3.450000000000000000e+01 -2.684678751731759760e+01 2.409238560995534357e-14 -2.863448015267234499e-15 -1.928593174703493482e-14 1.949734591905851692e-14
-1.900000000000000000e+01 -3.000000000000000000e+01 -3.400000000000000000e+01 -2.598076211353315657e+01 6.155952149838782647e-14 -7.867372308242948275e-15 -4.543390673081266294e-14 4.611003608609184744e-14
-1.900000000000000000e+01 -2.900000000000000000e+01 -3.350000000000000000e+01 -2.511473670974871908e+01 1.486593333101788532e-13 -1.869163954477443729e-14 -1.069134566946755879e-13 1.085350847020264153e-13
-1.900000000000000000e+01 -2.800000000000000000e+01 -3.300000000000000000e+01 -2.424871130596428159e+01 3.513690296210532655e-13 -4.246967278301998043e-14 -2.503767553907225532e-13 2.539531310031095421e-13
-1.900000000000000000e+01 -2.700000000000000000e+01 -3.250000000000000000e+01 -2.338268590217984055e+01 8.192411725162311993e-13 -9.513729485991072314e-14 -5.780957903862872307e-13 5.858718697254611940e-13
-1.900000000000000000e+01 -2.600000000000000000e+01 -3.200000000000000000e+01 -2.251666049839540307e+01 1.884190625914773939e-12 -2.101383537761395840e-13 -1.315956402044539574e-12 1.332628747930103739e-12
-1.900000000000000000e+01 -2.500000000000000000e+01 -3.150000000000000000e+01 -2.165063509461096558e+01 4.274586962290866010e-12 -4.577431526682104377e-13 -2.953275599876991617e-12 2.988539034820097138e-12
-1.900000000000000000e+01 -2.400000000000000000e+01 -3.100000000000000000e+01 -2.078460969082652809e+01 9.565519235372214575e-12 -9.835491219258895634e-13 -6.533824622292538462e-12 6.607437708379657321e-12
-1.900000000000000000e+01 -2.300000000000000000e+01 -3.050000000000000000e+01 -1.991858428704208706e+01 2.111308546559208419e-11 -2.085146130309153386e-12 -1.424971365702517745e-11 1.440146428985445567e-11
-1.900000000000000000e+01 -2.200000000000000000e+01 -3.000000000000000000e+01 -1.905255888325764957e+01 4.596214042195947079e-11 -4.362791051631284615e-12 -3.063274930059168204e-11 3.094186929506835737e-11
-1.900000000000000000e+01 -2.100000000000000000e+01 -2.950000000000000000e+01 -1.818653347947321208e+01 9.867831136020489953e-11 -9.011851991775093722e-12 -6.490265192961786039e-11 6.552532108901710534e-11
-1.900000000000000000e+01 -2.000000000000000000e+01 -2.900000000000000000e+01 -1.732050807568877104e+01 2.089163277515109251e-10 -1.838373200054813762e-11 -1.355119919174946974e-10 1.367532871843127818e-10
-1.900000000000000000e+01 -1.900000000000000000e+01 -2.850000000000000000e+01 -1.645448267190433356e+01 4.361089148680943488e-10 -3.704991562706153080e-11 -2.787775454204187506e-10 2.812287611155836756e-10
-1.900000000000000000e+01 -1.800000000000000000e+01 -2.800000000000000000e+01 -1.558845726811989429e+01 8.974619020465932177e-10 -7.380004549278870100e-11 -5.649487402024423941e-10 5.697486513990747861e-10
-1.900000000000000000e+01 -1.700000000000000000e+01 -2.750000000000000000e+01 -1.472243186433545681e+01 1.820301028861108211e-09 -1.453599829663135341e-10 -1.127495258904985195e-09 1.136826760549375244e-09
-1.900000000000000000e+01 -1.600000000000000000e+01 -2.700000000000000000e+01 -1.385640646055101755e+01 3.637995725491978420e-09 -2.832559788762912602e-10 -2.215290884271695824e-09 2.233326588635535479e-09
-1.900000000000000000e+01 -1.500000000000000000e+01 -2.650000000000000000e+01 -1.299038105676657828e+01 7.161977924289723040e-09 -5.464031940138674926e-10 -4.283325304780718976e-09 4.318035678060499173e-09
-1.900000000000000000e+01 -1.400000000000000000e+01 -2.600000000000000000e+01 -1.212435565298214080e+01 1.388307932432582318e-08 -1.044067769480643368e-09 -8.146141106914079411e-09 8.212776171370046783e-09
-1.900000000000000000e+01 -1.300000000000000000e+01 -2.550000000000000000e+01 -1.125833024919770153e+01 2.648596654264788454e-08 -1.977567516889712742e-09 -1.522948864810994988e-08 1.535734670334583587e-08
-1.900000000000000000e+01 -1.200000000000000000e+01 -2.500000000000000000e+01 -1.039230484541326405e+01 4.970230706616849253e-08 -3.715714913549469994e-09 -2.796858095872764726e-08 2.821432363470151807e-08
-1.900000000000000000e+01 -1.100000000000000000e+01 -2.450000000000000000e+01 -9.526279441628824785e+00 9.167929603503717207e-08 -6.930753515695173259e-09 -5.041190453368737981e-08 5.088610284752538700e-08
-1.900000000000000000e+01 -1.000000000000000000e+01 -2.400000000000000000e+01 -8.660254037844385522e+00 1.660893978781531859e-07 -1.284193018941314467e-08 -8.908867585294177978e-08 9.000948470144850195e-08
-1.900000000000000000e+01 -9.000000000000000000e+00 -2.350000000000000000e+01 -7.794228634059947147e+00 2.952259956203517446e-07 -2.364795944590447878e-08 -1.541681816210960168e-07 1.559713249617069393e-07
-1.900000000000000000e+01 -8.000000000000000000e+00 -2.300000000000000000e+01 -6.928203230275508773e+00 5.142588015093479555e-07 -4.328283678402233028e-08 -2.608518821011660758e-07 2.644184342208253722e-07
-1.900000000000000000e+01 -7.000000000000000000e+00 -2.250000000000000000e+01 -6.062177826491070398e+00 8.765591582110226666e-07 -7.870145410088150844e-08 -4.307573198256255556e-07 4.378878708767227374e-07
-1.900000000000000000e+01 -6.000000000000000000e+00 -2.200000000000000000e+01 -5.196152422706632024e+00 1.459402661737135263e-06 -1.419692811962935650e-07 -6.927482779564605540e-07 7.071459915852127787e-07
-1.900000000000000000e+01 -5.000000000000000000e+00 -2.150000000000000000e+01 -4.330127018922192761e+00 2.368275185416688044e-06 -2.534126218983347376e-07 -1.082264415751969995e-06 1.111536874125344149e-06
-1.900000000000000000e+01 -4.000000000000000000e+00 -2.100000000000000000e+01 -3.464101615137754386e+00 3.736465676940654372e-06 -4.457925934709351312e-07 -1.637867588204250322e-06 1.697451405161146388e-06
-1.900000000000000000e+01 -3.000000000000000000e+00 -2.050000000000000000e+01 -2.598076211353316012e+00 5.715084298500107026e-06 -7.685807248611941701e-07 -2.393833862194735491e-06 2.514191100616323946e-06
-1.900000000000000000e+01 -2.000000000000000000e+00 -2.000000000000000000e+01 -1.732050807568877193e+00 8.448317807478780266e-06 -1.289634377078373825e-06 -3.368760528551994227e-06 3.607174008177625463e-06
-1.900000000000000000e+01 -1.000000000000000000e+00 -1.950000000000000000e+01 -8.660254037844385966e-01 1.203155551776251476e-05 -2.089070787951069823e-06 -4.552793033796811818e-06 5.009205642181131398e-06
-1.900000000000000000e+01 0.000000000000000000e+00 -1.900000000000000000e+01 0.000000000000000000e+00 1.650101127607346560e-05 -3.281899140870707230e-06 -5.899887153262885491e-06 6.751261392664656356e-06
-1.900000000000000000e+01 1.000000000000000000e+00 -1.850000000000000000e+01 8.660254037844385966e-01 2.162139162891462608e-05 -4.828944018863420339e-06 -7.312146202425889371e-06 8.762772530596019254e-06
-1.900000000000000000e+01 2.000000000000000000e+00 -1.800000000000000000e+01 1.732050807568877193e+00 2.718965772283033841e-05 -6.678365063359994386e-06 -8.712930203276719334e-06 1.097796486816564047e-05
-1.900000000000000000e+01 3.000000000000000000e+00 -1.750000000000000000e+01 2.598076211353316012e+00 3.296664140754192277e-05 -8.747547173595196941e-06 -1.002525349898482239e-05 1.330508509079069150e-05
-1.900000000000000000e+01 4.000000000000000000e+00 -1.700000000000000000e+01 3.464101615137754386e+00 3.870457493718576492e-05 -1.093671680236025709e-05 -1.117926716919372456e-05 1.563930269721901250e-05
-1.900000000000000000e+01 5.000000000000000000e+00 -1.650000000000000000e+01 4.330127018922192761e+00 4.416558120738993626e-05 -1.314005412076931788e-05 -1.211623000785986575e-05 1.787355733758981275e-05
-1.900000000000000000e+01 6.000000000000000000e+00 -1.600000000000000000e+01 5.196152422706632024e+00 4.913341549291361254e-05 -1.525414470096903125e-05 -1.279036359435305884e-05 1.990684132236587874e-05
-1.900000000000000000e+01 7.000000000000000000e+00 -1.550000000000000000e+01 6.062177826491070398e+00 5.342044541410438999e-05 -1.718398701045015844e-05 -1.316949069892551881e-05 2.165005530811423649e-05
-1.900000000000000000e+01 8.000000000000000000e+00 -1.500000000000000000e+01 6.928203230275508773e+00 5.687150642447623205e-05 -1.884699648847810362e-05 -1.323502871995558193e-05 2.302987759096333201e-05
-1.900000000000000000e+01 9.000000000000000000e+00 -1.450000000000000000e+01 7.794228634059947147e+00 5.936587632957621136e-05 -2.017550853171323893e-05 -1.298168663757569893e-05 2.399115112847745692e-05
-1.900000000000000000e+01 1.000000000000000000e+01 -1.400000000000000000e+01 8.660254037844385522e+00 6.081823311768550763e-05 -2.111823166077706523e-05 -1.241706283025104038e-05 2.449822764627369333e-05
-1.900000000000000000e+01 1.100000000000000000e+01 -1.350000000000000000e+01 9.526279441628824785e+00 6.117914313744137128e-05 -2.164099685606749626e-05 -1.156123989432741342e-05 2.453558666138861531e-05
-1.900000000000000000e+01 1.200000000000000000e+01 -1.300000000000000000e+01 1.039230484541326405e+01 6.043538821276312411e-05 -2.172703294155184074e-05 -1.044640183039716921e-05 2.410790890237898999e-05
-1.900000000000000000e+01 1.300000000000000000e+01 -1.250000000000000000e+01 1.125833024919770153e+01 5.861026945990524496e-05 -2.137689492603734215e-05 -9.116440414384908644e-06 2.323964549015048204e-05
-1.900000000000000000e+01 1.400000000000000000e+01 -1.200000000000000000e+01 1.212435565298214080e+01 5.576389201519827283e-05 -2.060809094568711458e-05 -7.626455657643108212e-06 2.197399004103960620e-05
-1.900000000000000000e+01 1.500000000000000000e+01 -1.150000000000000000e+01 1.299038105676657828e+01 5.199329717864135687e-05 -1.945439372337084863e-05 -6.041980073642087346e-06 2.037103233403302587e-05
-1.900000000000000000e+01 1.600000000000000000e+01 -1.100000000000000000e+01 1.385640646055101755e+01 4.743211953752513109e-05 -1.796478196060968683e-05 -4.437668954522093873e-06 1.850476416067431092e-05
-1.900000000000000000e+01 1.700000000000000000e+01 -1.050000000000000000e+01 1.472243186433545681e+01 4.224915641816466360e-05 -1.620193711992007124e-05 -2.895118359024424436e-06 1.645856849032151264e-05
-1.900000000000000000e+01 1.800000000000000000e+01 -1.000000000000000000e+01 1.558845726811989429e+01 3.664479211236938640e-05 -1.424023193834605115e-05 -1.499446059701252113e-06 1.431895750897545421e-05
-1.900000000000000000e+01 1.900000000000000000e+01 -9.500000000000000000e+00 1.645448267190433356e+01 3.085786058691569403e-05 -1.217036657309103164e-05 -3.219930372733029017e-07 1.217462533466488282e-05
-1.900000000000000000e+01 2.000000000000000000e+01 -9.000000000000000000e+00 1.732050807568877104e+01 2.510263463824115418e-05 -1.006734220277290034e-05 5.516366569728140853e-07 1.008244424874486787e-05
-1.900000000000000000e+01 2.100000000000000000e+01 -8.500000000000000000e+00 1.818653347947321208e+01 1.966711230857476637e-05 -8.029392870333322199e-06 1.078949699390955604e-06 8.101560486719543996e-06
-1.900000000000000000e+01 2.200000000000000000e+01 -8.000000000000000000e+00 1.905255888325764957e+01 1.481929227746825800e-05 -6.160670404110628378e-06 1.288739766433287511e-06 6.294021767810398857e-06
-1.900000000000000000e+01 2.300000000000000000e+01 -7.500000000000000000e+00 1.991858428704208706e+01 1.074180992334271536e-05 -4.545027091143981007e-06 1.261242815793129548e-06 4.716779059869404618e-06
-1.900000000000000000e+01 2.400000000000000000e+01 -7.000000000000000000e+00 2.078460969082652809e+01 7.501025202500554538e-06 -3.227221625599371294e-06 1.093141016241072869e-06 3.407332784176622773e-06
-1.900000000000000000e+01 2.500000000000000000e+01 -6.500000000000000000e+00 2.165063509461096558e+01 5.057325111786900368e-06 -2.209823335327255466e-06 8.685695788469955778e-07 2.374390929618651374e-06
-1.900000000000000000e+01 2.600000000000000000e+01 -6.000000000000000000e+00 2.251666049839540307e+01 3.300646128645494840e-06 -1.462882066029252452e-06 6.452434507523634040e-07 1.598863049122354075e-06
-1.900000000000000000e+01 2.700000000000000000e+01 -5.500000000000000000e+00 2.338268590217984055e+01 2.090728446695596806e-06 -9.387396047053176581e-07 4.539584115373676837e-07 1.042741715310088815e-06
-1.900000000000000000e+01 2.800000000000000000e+01 -5.000000000000000000e+00 2.424871130596428159e+01 1.288524558646111190e-06 -5.854502843445917594e-07 3.052287717788580475e-07 6.602398341215058388e-07
-1.900000000000000000e+01 2.900000000000000000e+01 -4.500000000000000000e+00 2.511473670974871908e+01 7.743638344535462713e-07 -3.556871895038517233e-07 1.974495264864629188e-07 4.068165339399043487e-07
-1.900000000000000000e+01 3.000000000000000000e+01 -4.000000000000000000e+00 2.598076211353315657e+01 4.546567740285404776e-07 -2.109478942373575346e-07 1.235084824110249062e-07 2.444450026297322795e-07
-1.900000000000000000e+01 3.100000000000000000e+01 -3.500000000000000000e+00 2.684678751731759760e+01 2.612213910282306246e-07 -1.223416342343860805e-07 7.499322006687618196e-08 1.434972422144036353e-07
-1.900000000000000000e+01 3.200000000000000000e+01 -3.000000000000000000e+00 2.771281292110203509e+01 1.470637033177674084e-07 -6.948760143329019006e-08 4.433320320516317793e-08 8.242547943070810336e-08
-1.900000000000000000e+01 3.300000000000000000e+01 -2.500000000000000000e+00 2.857883832488647258e+01 8.121971492674063043e-08 -3.869999469105435840e-08 2.557622259039193489e-08 4.638785133071923681e-08
-1.900000000000000000e+01 3.400000000000000000e+01 -2.000000000000000000e+00 2.944486372867091362e+01 4.404363958041948821e-08 -2.115597703450046284e-08 1.442626523017865872e-08 2.560649317606322893e-08
-1.900000000000000000e+01 3.500000000000000000e+01 -1.500000000000000000e+00 3.031088913245535110e+01 2.346987417040348165e-08 -1.136182740685474714e-08 7.967727181572116310e-09 1.387716824366984384e-08
-1.900000000000000000e+01 3.600000000000000000e+01 -1.000000000000000000e+00 3.117691453623978859e+01 1.229785315516892825e-08 -5.998862445033532803e-09 4.314298844629033489e-09 7.389149149611280952e-09
-1.900000000000000000e+01 3.700000000000000000e+01 -5.000000000000000000e-01 3.204293994002422608e+01 6.339839232869645449e-09 -3.115701873967940897e-09 2.292551228661700566e-09 3.868254038126970645e-09
-1.900000000000000000e+01 3.800000000000000000e+01 0.000000000000000000e+00 3.290896534380866711e+01 3.217054561232832277e-09 -1.592668439467461453e-09 1.196529384870402567e-09 1.992053043202932108e-09
-1.900000000000000000e+01 3.900000000000000000e+01 5.000000000000000000e-01 3.377499074759310815e+01 1.607451119514550748e-09 -8.015953975988866752e-10 6.137961543878709660e-10 1.009604328731338374e-09
-1.900000000000000000e+01 4.000000000000000000e+01 1.000000000000000000e+00 3.464101615137754209e+01 7.911446663357635318e-10 -3.973654096625165851e-10 3.096502292747840822e-10 5.037683329529417431e-10
-1.900000000000000000e+01 4.100000000000000000e+01 1.500000000000000000e+00 3.550704155516198313e+01 3.836435924104140218e-10 -1.940643385225616939e-10 1.536993905317181535e-10 2.475570038112859537e-10
-1.900000000000000000e+01 4.200000000000000000e+01 2.000000000000000000e+00 3.637306695894642417e+01 1.833360517289823430e-10 -9.339276485872322536e-11 7.509257041381238467e-11 1.198378181514923038e-10
-1.900000000000000000e+01 4.300000000000000000e+01 2.500000000000000000e+00 3.723909236273085810e+01 8.635577965387862203e-11 -4.429578009612345215e-11 3.612313041144908886e-11 5.715764765144455175e-11
-1.900000000000000000e+01 4.400000000000000000e+01 3.000000000000000000e+00 3.810511776651529914e+01 4.009763088910335751e-11 -2.070833327571103317e-11 1.711395506241044911e-11 2.686489391261623875e-11
-1.900000000000000000e+01 4.500000000000000000e+01 3.500000000000000000e+00 3.897114317029974018e+01 1.835594862821260306e-11 -9.543311499537000710e-12 7.986980240113149279e-12 1.244454288968273279e-11
-1.800000000000000000e+01 -4.500000000000000000e+01 -4.050000000000000000e+01 -3.897114317029974018e+01 8.242224158237734973e-12 -4.289724684419633826e-12 3.661681275653196957e-12 5.640004222745613969e-12
-1.800000000000000000e+01 -4.400000000000000000e+01 -4.000000000000000000e+01 -3.810511776651529914e+01 3.667110578374499102e-12 -1.921351282906805022e-12 1.657928722927683612e-12 2.537778241422257325e-12
-1.800000000000000000e+01 -4.300000000000000000e+01 -3.950000000000000000e+01 -3.723909236273085810e+01 1.609028645753347722e-12 -8.484952474633209541e-13 7.398691837093037743e-13 1.125766669417119401e-12
-1.800000000000000000e+01 -4.200000000000000000e+01 -3.900000000000000000e+01 -3.637306695894642417e+01 6.962628433850506093e-13 -3.694505957075646173e-13 3.254407682401497954e-13 4.923468658389258755e-13
-1.800000000000000000e+01 -4.100000000000000000e+01 -3.850000000000000000e+01 -3.550704155516198313e+01 2.971410628201491808e-13 -1.586085258314867323e-13 1.411007599565322637e-13 2.122877502983823443e-13
-1.800000000000000000e+01 -4.000000000000000000e+01 -3.800000000000000000e+01 -3.464101615137754209e+01 1.240778827222402538e-13 -6.813298906153992960e-14 6.029750617734820009e-14 9.098292944100703811e-14
-1.800000000000000000e+01 -3.900000000000000000e+01 -3.750000000000000000e+01 -3.377499074759310815e+01 5.155857499030586605e-14 -2.841233469717261354e-14 2.538168576781378169e-14 3.809843481509705673e-14
-1.800000000000000000e+01 -3.800000000000000000e+01 -3.700000000000000000e+01 -3.290896534380866711e+01 2.076928882264006631e-14 -1.190905459727628701e-14 1.084784622688893181e-14 1.610904556959026894e-14
-1.800000000000000000e+01 -3.700000000000000000e+01 -3.650000000000000000e+01 -3.204293994002422608e+01 7.388572029162649888e-15 -4.736898809077641284e-15 4.592832742257004045e-15 6.597902918790876260e-15
-1.800000000000000000e+01 -3.600000000000000000e+01 -3.600000000000000000e+01 -3.117691453623978859e+01 2.140649110103048849e-15 -1.070324555051524424e-15 1.853856509937791958e-15 2.140649110103048849e-15
-1.800000000000000000e+01 -3.500000000000000000e+01 -3.550000000000000000e+01 -3.031088913245535110e+01 1.131981675365410232e-15 -5.659908376827051160e-16 -9.803248874849146426e-16 1.131981675365410035e-15
-1.800000000000000000e+01 -3.400000000000000000e+01 -3.500000000000000000e+01 -2.944486372867091362e+01 3.681536953383565649e-15 -8.094158379535758968e-16 -3.188304526601334521e-15 3.289443684436116101e-15
-1.800000000000000000e+01 -3.300000000000000000e+01 -3.450000000000000000e+01 -2.857883832488647258e+01 9.049152527067563676e-15 -1.943070510502760524e-15 -7.836795971160659527e-15 8.074087818595076411e-15
-1.800000000000000000e+01 -3.200000000000000000e+01 -3.400000000000000000e+01 -2.771281292110203509e+01 2.392367510550123666e-14 -2.832375630905876276e-15 -1.914812252142181407e-14 1.935647043781305696e-14
-1.800000000000000000e+01 -3.100000000000000000e+01 -3.350000000000000000e+01 -2.684678751731759760e+01 6.102788249954799446e-14 -7.692694306979425547e-15 -4.509175390417964697e-14 4.574323792491885081e-14
-1.800000000000000000e+01 -3.000000000000000000e+01 -3.300000000000000000e+01 -2.598076211353315657e+01 1.473387769442161926e-13 -1.824709664971683211e-14 -1.060849474668910502e-13 1.076428010374922395e-13
-1.800000000000000000e+01 -2.900000000000000000e+01 -3.250000000000000000e+01 -2.511473670974871908e+01 3.481705503279860836e-13 -4.137045922383479237e-14 -2.484192146367548087e-13 2.518404675526414051e-13
-1.800000000000000000e+01 -2.800000000000000000e+01 -3.200000000000000000e+01 -2.424871130596428159e+01 8.116730565573148248e-13 -9.247447900588825107e-14 -5.735589047595979542e-13 5.809658737795534088e-13
-1.800000000000000000e+01 -2.700000000000000000e+01 -3.150000000000000000e+01 -2.338268590217984055e+01 1.866664542347962428e-12 -2.037868016270683580e-13 -1.305686769734924941e-12 1.321494230474811077e-12
-1.800000000000000000e+01 -2.600000000000000000e+01 -3.100000000000000000e+01 -2.251666049839540307e+01 4.234904735001811927e-12 -4.428128020330483962e-13 -2.930635432630514065e-12 2.963900675905621314e-12
-1.800000000000000000e+01 -2.500000000000000000e+01 -3.050000000000000000e+01 -2.165063509461096558e+01 9.477832613863999534e-12 -9.489534267224588979e-13 -6.485375826454746944e-12 6.554434545897295812e-12
-1.800000000000000000e+01 -2.400000000000000000e+01 -3.000000000000000000e+01 -2.078460969082652809e+01 2.092446061186695302e-11 -2.006111332450441403e-12 -1.414955216659299515e-11 1.429105696557545000e-11
-1.800000000000000000e+01 -2.300000000000000000e+01 -2.950000000000000000e+01 -1.991858428704208706e+01 4.556853923103349091e-11 -4.184735917867719047e-12 -3.043414413348684619e-11 3.072050038394791038e-11
-1.800000000000000000e+01 -2.200000000000000000e+01 -2.900000000000000000e+01 -1.905255888325764957e+01 9.788570421437986854e-11 -8.616174575546980698e-12 -6.452942154957116460e-11 6.510210987240399451e-11
-1.800000000000000000e+01 -2.100000000000000000e+01 -2.850000000000000000e+01 -1.818653347947321208e+01 2.073883809848194358e-10 -1.751616085673625522e-11 -1.348616278863657495e-10 1.359943916759792040e-10
-1.800000000000000000e+01 -2.000000000000000000e+01 -2.800000000000000000e+01 -1.732050807568877104e+01 4.333272226558752335e-10 -3.517240254430296045e-11 -2.777756048467349730e-10 2.799935437625445294e-10
-1.800000000000000000e+01 -1.900000000000000000e+01 -2.750000000000000000e+01 -1.645448267190433356e+01 8.928012150336360514e-10 -6.978845185599611131e-11 -5.637654787899481234e-10 5.680686077294855802e-10
-1.800000000000000000e+01 -1.800000000000000000e+01 -2.700000000000000000e+01 -1.558845726811989429e+01 1.813529481911272979e-09 -1.368946183755549344e-10 -1.127208675477660066e-09 1.135490878260274528e-09
-1.800000000000000000e+01 -1.700000000000000000e+01 -2.650000000000000000e+01 -1.472243186433545681e+01 3.631027780258021267e-09 -2.656080561953922002e-10 -2.219678363468284003e-09 2.235513291565302660e-09
-1.800000000000000000e+01 -1.600000000000000000e+01 -2.600000000000000000e+01 -1.385640646055101755e+01 7.163923260122814665e-09 -5.100487430734041275e-10 -4.303340410567822801e-09 4.333461481256848023e-09
-1.800000000000000000e+01 -1.500000000000000000e+01 -2.550000000000000000e+01 -1.299038105676657828e+01 1.392335018737051290e-08 -9.700575705202209070e-10 -8.210476749253902279e-09 8.267583694173438658e-09
-1.800000000000000000e+01 -1.400000000000000000e+01 -2.500000000000000000e+01 -1.212435565298214080e+01 2.664604230779632725e-08 -1.828669487903775494e-09 -1.540837367495732176e-08 1.551650770641087423e-08
